Source,Reference,Prediction,Sentence_BLEU
"Study of the value of ultrasonography, magnetic resonance 3.0T and edoscopic ultrasonography in the diagnosis of bilary obstruction comparrision with the gold standard ERCP.","Đánh giá giá trị của siêu âm, cộng hưởng từ 3.0 T và siêu âm nội soi bằng đối chiếu với tiêu chuẩn vàng là lấy sỏi mật tuỵ ngược dòng (ERCP).","Nghiên cứu giá trị của siêu âm, cộng hưởng từ 3.0T và siêu âm nội soi trong chẩn đoán tắc nghẽn túi mật so sánh với ERCP tiêu chuẩn vàng.",36.72086975862861
Conclusion: The isolated compounds can be standardised for using as standard references for qualitative and quantitative analyses of Thespesia populnea leaves and for bioassays.,Kết luận: Các hợp chất phân lập có thể được tiêu chuẩn hoá để làm chất đối chiếu trong kiểm nghiệm cây Tra và phục vụ cho các thử nghiệm sinh học.,Kết luận: Các hợp chất được phân lập có thể được chuẩn hóa để sử dụng làm tham chiếu tiêu chuẩn cho phân tích định lượng và định lượng của lá Thespesia populnea và cho các xét nghiệm sinh học.,28.36435887113449
Patients living with HIV infection should be urged to take their antiretroviral drugs consistently.,Những bệnh nhân sống với HIV cần được khuyến khích sử dụng thuốc kháng vi rút một cách nhất quán.,Bệnh nhân đang sống với nhiễm HIV nên được khuyến khích sử dụng các thuốc kháng retroviral của họ một cách nhất quán.,35.02979072560522
"Case report: a female patient, admitted to hospital due to sigmoid liver metastase, was used neoadjuvant chemotherapy with Bevacizumab and XELOX, followed by surgery and adjuvant chemotherapy.","Chúng tôi báo cáo một trường hợp lâm sàng: người bệnh nữ, nhập viện vì ung thư đại tràng chậu hông di căn gan, được áp dụng hoá trị tân hỗ trợ với Bevacizumab và XELOX, tiếp theo phẫu thuật và hoá trị hỗ trợ.","Báo cáo trường hợp: một bệnh nhân nữ, nhập viện do di căn gan sigmoid, được sử dụng hóa trị mới hỗ trợ với Bevacizumab và XELOX, tiếp theo là phẫu thuật và hóa trị hỗ trợ.",33.04700634915827
Hypothyroidism is severe and is seen in almost all the patients and hypocortisol state may be variable (Table-1).,"Suy tuyến yên và suy tế bào tiết hormone tuyến giáp được tìm thấy ở hầu hết bệnh nhân, còn các hormone còn lại của thuỳ trước tuyến yên trong một số trường hợp vẫn trong giới hạn bình thường được gọi là Hội chứng Sheehan cục bộ.",Giảm tuyến giáp là nghiêm trọng và xảy ra ở hầu hết các bệnh nhân và tình trạng hạ cortisol có thể thay đổi (Bảng 1).,3.8207029814540125
Objective: Evaluation of treatment outcomes and identify prognostic factors of hematoma in the brain injury in Binh Dinh Hospital.,Mục tiêu: Đánh giá kết quả điều trị và xác định một số yếu tố tiên lượng của máu tụ trong não sau chấn thương tại Bệnh viện đa khoa Bình Định.,Mục tiêu: Đánh giá kết quả điều trị và xác định các yếu tố tiên lượng u máu trong tổn thương não tại Bệnh viện Bình Dinh.,46.253988877000474
Measurement of triiodothyronine (T3) levels is rarely helpful in the diagnosis of hypothyroidism because it is the last test to show abnormal results and should not be done in most patients.,Đo nồng độ triiodothyronine (T 3) hiếm khi hữu ích trong chẩn đoán suy giáp vì đây là xét nghiệm cuối cùng cho kết quả bất thường và không nên thực hiện ở hầu hết bệnh nhân.,Việc đo nồng độ triiodothyronine (T3) hiếm khi hữu ích trong chẩn đoán suy giáp vì đây là xét nghiệm cuối cùng cho thấy kết quả bất thường và không nên được thực hiện ở hầu hết bệnh nhân.,75.76593398617909
Six patients lost their vision with 5 being immediately after the trauma.,Mất thị lực 6 bệnh nhân trong đó 5 mất thị lực ngay sau chấn thương.,"Có 6 bệnh nhân mất thị lực, 5 bệnh nhân mất thị lực ngay sau chấn thương.",47.9071425065913
"The most rapid diagnostic test is PCR, but demonstrating either Lassa IgM antibodies or a 4-fold rise in IgG antibody titer using an indirect fluorescent antibody technique is also diagnostic.","Các xét nghiệm chẩn đoán nhanh nhất là PCR, nhưng chứng minh cả hai kháng thể IgM Lassa hoặc tăng 4 lần nồng độ kháng thể IgG bằng sử dụng kỹ thuật kháng thể huỳnh quang gián tiếp cũng có giá trị chẩn đoán.","Xét nghiệm chẩn đoán nhanh nhất là PCR, nhưng chứng minh các kháng thể Lassa IgM hoặc tăng gấp 4 lần titer kháng thể IgG bằng kỹ thuật kháng thể huỳnh quang gián tiếp cũng là chẩn đoán.",50.47192987985038
Objectives.,Mục tiêu nghiên cứu.,Mục tiêu.,0.0
"The nonviable recombinant zoster vaccine, unlike the earlier live-attenuated zoster vaccine, may be given to prevent herpes zoster but also is of limited effectiveness.","Tuy nhiên, vắc xin zoster tái tổ hợp mới và không hoạt động không giống như vắc xin zoster sống giảm độc lực trước đó, có thể được dùng để ngăn ngừa herpes zoster.","Vắc xin zoster tái hợp không khả thi, không giống như vắc xin zoster giảm tính sống trước đó, có thể được dùng để ngăn ngừa herpes zoster nhưng cũng có hiệu quả hạn chế.",47.13985335234312
Results: The study was enrolled 63 eyes (29 overnight ortho-k users) with myopia of - 6.00 DS and above.,Kết quả: Nghiên cứu được tiến hành trên 63 mắt (29 người) với độ cận thị ≥ -6.00 DS.,"Kết quả: Nghiên cứu được thực hiện trên 63 mắt (29 người dùng trực giác qua đêm) có cận thị từ - 6,00 DS trở lên.",34.17908632216696
"Frequencies, proportions, and means were calculated and analyzed by χ2 and Mann-Whitney tests.","Tần số, tỉ lệ, số trung bình được đo lường và phân tích bằng kiểm định χ2 và Mann-Whitney.","Tần số, tỷ lệ và phương tiện được tính toán và phân tích bằng các xét nghiệm χ2 và Mann-Whitney.",27.74290545068997
"If degree of toxicity is uncertain, begin IV or oral - acetylcysteine until more conclusive definitive information is available.","Nếu mức độ độc tính không chắc chắn, bắt đầu bằng truyên hoặc uống - acetylcysteine cho đến khi có thêm thông tin chắc chắn.","Nếu mức độ độc tính không chắc chắn, hãy bắt đầu tiêm tĩnh mạch hoặc uống acetylcysteine cho đến khi có được thông tin dứt khoát hơn.",45.85396021780345
Screening A screening tool is often helpful for older people because many do not complain of hearing loss.,Sàng lọc Một công cụ sàng lọc thường hữu ích cho người cao tuổi vì nhiều người không phàn nàn về việc mất thính giác.,Xét nghiệm Một công cụ sàng lọc thường hữu ích cho người cao tuổi vì nhiều người không phàn nàn về mất thính giác.,81.34674731911642
"Internal tibial torsion is common at birth, but it typically resolves with growth.","Xoắn xương chảy vào trong là phổ biến ở trẻ sơ sinh, nhưng nó thường tự hết với sự phát triển.","Trật khớp chậu trong thường gặp khi sinh, nhưng nó thường được giải quyết khi tăng trưởng.",16.70121822237505
"Poor prognostic factors were prematurity, polyhydramnios, and large for gestational age.","Các yếu tố tiên lượng xấu là sinh non (prematurity), đa ối (polyhydramnios) và lớn hơn so với tuổi thai (large for gestational age).","Các yếu tố tiên lượng kém là non, đa nước và lớn cho tuổi thai kỳ.",13.74284244137527
Citrus seeds contain high amounts of limonoids which prove their role in health promoting properties.,Hạt cam quýt có chứa một hàm lượng lớn các limonoid có hoạt tính sinh học cao có lợi ích sức khoẻ con người.,Các hạt đậu có hàm lượng cao các limonoid chứng minh vai trò của chúng trong các đặc tính thúc đẩy sức khoẻ.,5.939733368904656
"In the same way, adults often wonder whether to bring children to a funeral.","Cũng như vậy, người lớn thường tự hỏi liệu có nên đưa trẻ em đến một đám tang hay không.","Tương tự như vậy, người lớn thường tự hỏi liệu có nên mang con đến đám tang hay không.",63.67075680957933
To describe clinical and paraclinical characteristics of muscular lesions in patients with dermatomyositis,Nghiên cứu đặc điêm tổn thương cơ ở bệnh nhân viêm da cơ tự miễn,Mô tả đặc điểm lâm sàng và cận lâm sàng của tổn thương cơ ở bệnh nhân viêm cơ da,31.872714733206724
"Histopathology: hyperkeratosis, parakeratosis, hyperpigmentatio n, Munro microabscess, papillary hyperplasia, inflammatory cell infiltration, dilated portal capillaries under the dermis.","Mô bệnh học: tăng sừng, á sừng, tăng gai, vi áp xe Munro, tăng nhú, thâm nhiễm các tế bào viêm, giãn rộng các mao mạch cửa số dưới nhú bì.","Sinh lý bệnh học: tăng Keratosis, tiền Keratosis, tăng Pigmentatio n, Munro microabscess, tăng nhồi máu nhĩ, xâm nhập tế bào viêm, mở rộng các nang cổng dưới da.",16.44759672469398
Results: the incidence of oligohydramnios at term was 4.1% with 10.2% were severe and 89.8% were mild.,"Kết quả: tỷ lệ thiểu ối là 4,1%; trong đó thiểu ối nặng là 10,2%, thiểu ối là 89,8%.","Kết quả: Tỷ lệ bệnh nhân bị hồng cầu sau mổ là 4,1% với 10,2% bệnh nhân nặng và 89,8% bệnh nhân nhẹ.",11.22444464861146
The ratio of patients with hypertension at grade 2 and grade 3 was clearly reduced.,Hiệu quả giảm rõ tỷ lệ BN THA độ 2 và độ 3.,Tỷ lệ bệnh nhân tăng huyết áp cấp 2 và cấp 3 giảm rõ rệt.,7.955891555490761
Some solutions to improve financial management in Khanh Hoa general hospital,Một số giải pháp nhằm hoàn thiện công tác quản lý tài chính tại Bệnh viện Đa khoa tỉnh Khánh Hoà,Một số giải pháp cải thiện quản lý tài chính tại Bệnh viện Đa khoa Khánh Hoà,53.613783704999456
Early enteral feeding also can decrease the incidence of bleeding.,Cho ăn sớm qua đường ruột cũng có thể làm giảm tỷ lệ chảy máu.,Ăn thức ăn sớm cũng có thể làm giảm tỷ lệ chảy máu.,63.04329730169572
"Uncommonly, fatal injuries have been inflicted by the Portuguese man-of-war in North American waters and by members of the Cubomedusae order, particularly the box jellyfish (sea wasp, Chironex fleckeri), in Indo-Pacific waters.","Thi thoảng, những vụ tử vong thường gây ra bởi loài Portuguese man-of-war ở vùng biển Bắc Mỹ và các thành viên của Cubomedusae, đặc biệt là các loài sứa biển (ong biển), Chironex fleckeri), ở các vùng nước thuộc khu vực Đông Dương Thái Bình Dương.","Không thường gặp, các thương tích tử vong đã được gây ra bởi người chiến người Bồ Đào Nha ở vùng biển Bắc Mỹ và bởi các thành viên của hệ thống Cubomedusae, đặc biệt là con cá ngực hộp (chùa biển, Chironex fleckeri), ở vùng biển Ấn Độ Dương - Thái Bình Dương.",32.506303146439166
Viral shedding occurs from lesions but can occur even when lesions are not apparent.,Phát tán vi rút xảy ra từ các tổn thương nhưng có thể xảy ra ngay cả khi tổn thương không rõ ràng.,Sự đổ virus xảy ra từ tổn thương nhưng có thể xảy ra ngay cả khi tổn thương không rõ ràng.,70.66780042145643
"Infections (eg, gastroenteritis) are the most common causes of secretory diarrhea.",Nhiễm trùng (ví dụ: viêm dạ dày ruột) là những nguyên nhân phổ biến nhất gây tiêu chảy do xuất tiết.,"Nhiễm trùng (ví dụ, viêm dạ dày ruột) là nguyên nhân phổ biến nhất gây tiêu chảy tiết.",62.56400243503608
